capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,anio_prestamo,mes_prestamo,dia_semana_prestamo,ratio_deuda_ingreso,ratio_cuota_ingreso,tipo_laboral_Empleado,tipo_laboral_Independiente,tipo_credito_10,tipo_credito_4,tipo_credito_6,tipo_credito_68,tipo_credito_7,tipo_credito_9,tendencia_ingresos,Pago_atiempo
413592.0,6.0,41.0,5000000.0,2000000.0,56513.0,95.227787,732.0,9.0,9.0,0.0,84022.0,84022.0,0.0,6.0,0.0,2.0,826757.0,2025.0,5.0,6.0,0.4,0.0113026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
5975441.0,11.0,42.0,4780000.0,1227000.0,476119.0,95.227787,831.0,8.0,3.0,0.0,92351.0,92351.0,0.0,5.0,0.0,0.0,1500000.0,2025.0,10.0,0.0,0.25669456066945606,0.09960648535564853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1864176.0,11.0,40.0,3000000.0,1500000.0,145286.0,95.227787,825.0,7.0,2.0,0.0,29995.0,29995.0,0.0,5.0,0.0,0.0,200000.0,2025.0,4.0,0.0,0.5,0.04842866666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1701203.0,12.0,40.0,2100000.0,1000000.0,134481.0,95.227787,835.0,3.0,7.0,0.0,38848.0,38848.0,0.0,1.0,1.0,1.0,2997521.0,2025.0,3.0,6.0,0.47619047619047616,0.06403857142857143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
420000.0,18.0,45.0,3700000.0,1800000.0,23983.0,95.227787,731.0,13.0,7.0,0.0,9660.0,9660.0,0.0,6.0,0.0,5.0,2005156.8118217797,2025.0,6.0,0.0,0.4864864864864865,0.006481891891891892,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
639600.0,6.0,62.0,2734000.0,0.0,96378.0,95.227787,839.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005156.8118217797,2025.0,7.0,5.0,0.0,0.035251645940014634,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3600000.0,36.0,42.0,2500000.0,1000000.0,116567.0,95.227787,827.0,3.0,2.0,0.0,5115.0,5115.0,0.0,2.0,0.0,0.0,908526.0,2024.0,12.0,2.0,0.4,0.0466268,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2429022.0,9.0,41.0,8000000.0,3000000.0,226524.0,95.227787,844.0,4.0,3.0,0.0,36426.0,36426.0,0.0,3.0,1.0,0.0,1000000.0,2024.0,11.0,3.0,0.375,0.0283155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
3387720.0,9.0,42.0,5000000.0,2000000.0,317596.0,95.227787,890.0,7.0,2.0,0.0,14526.0,14526.0,0.0,5.0,0.0,0.0,7423500.0,2025.0,6.0,4.0,0.4,0.0635192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1249776.0,10.0,41.0,2000000.0,800000.0,106279.0,95.227787,791.0,9.0,2.0,0.0,14791.0,14791.0,0.0,6.0,0.0,0.0,933473.0,2025.0,4.0,2.0,0.4,0.0531395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1955869.0,10.0,41.0,652000.0,0.0,165888.0,95.227787,883.0,7.0,0.0,0.0,35676.0,35676.0,0.2600019659884007,3.0,0.0,1.0,2005156.8118217797,2025.0,1.0,6.0,0.0,0.2544294478527607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1421531.0,10.0,68.0,3500000.0,1200000.0,120568.0,95.227787,856.0,11.0,2.0,0.0,81188.0,62833.0,0.0,6.0,2.0,3.0,2005156.8118217797,2025.0,1.0,2.0,0.34285714285714286,0.034448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2543582.0,9.0,40.0,5000000.0,2000000.0,238345.0,95.227787,825.0,9.0,4.0,0.0,60815.0,60815.0,0.0,3.0,0.0,1.0,871788.0,2025.0,5.0,5.0,0.4,0.047669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1530643.0,12.0,61.0,6500000.0,2000000.0,121344.0,95.227787,749.0,8.0,4.0,0.0,50651.0,50651.0,0.0,5.0,0.0,0.0,931394.0,2025.0,4.0,3.0,0.3076923076923077,0.018668307692307692,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1376400.0,12.0,57.0,1200000.0,500000.0,108136.0,89.2295,843.0,7.0,1.0,0.0,25835.0,12869.0,0.0,1.0,3.0,2.0,1159147.0,2025.0,2.0,0.0,0.4166666666666667,0.09011333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
669600.0,6.0,41.0,3600000.0,500000.0,99948.0,95.227787,795.0,3.0,6.0,0.0,37627.0,37627.0,0.0,1.0,0.0,1.0,2005156.8118217797,2025.0,4.0,1.0,0.1388888888888889,0.027763333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1806946.0,10.0,43.0,3800000.0,1800000.0,153257.0,95.227787,829.0,5.0,4.0,0.0,30434.0,30434.0,0.0,4.0,1.0,0.0,2528216.0,2025.0,1.0,4.0,0.47368421052631576,0.04033078947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2068440.0,6.0,54.0,14795278.0,4097000.0,311339.0,95.227787,871.0,8.0,3.0,0.0,213132.0,213132.0,0.0,5.0,0.0,1.0,14795278.0,2025.0,8.0,1.0,0.276912674435722,0.021043132815753783,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1674802.0,10.0,59.0,8000000.0,3500000.0,142646.0,95.227787,920.0,6.0,4.0,0.0,106879.0,1586.0,0.0,6.0,0.0,0.0,4239337.0,2025.0,6.0,5.0,0.4375,0.01783075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
637282.0,9.0,64.0,2000000.0,1500000.0,59659.0,95.227787,874.0,4.0,2.0,0.0,953.0,953.0,0.0,1.0,0.0,0.0,2005156.8118217797,2025.0,4.0,6.0,0.75,0.0298295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
552000.0,6.0,41.0,1700000.0,200000.0,81845.0,95.227787,807.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1023151.0,2024.0,12.0,3.0,0.11764705882352941,0.04814411764705882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1055188.0,10.0,66.0,6000000.0,4000000.0,89590.0,95.227787,828.0,12.0,7.0,0.0,190322.0,169322.0,0.0,9.0,1.0,0.0,923771.0,2025.0,3.0,5.0,0.6666666666666666,0.014931666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
799680.0,11.0,39.0,3100000.0,1500000.0,62395.0,95.227787,794.0,3.0,3.0,0.0,1015.0,1015.0,0.0,0.0,0.0,1.0,2005156.8118217797,2025.0,5.0,3.0,0.4838709677419355,0.02012741935483871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3388212.0,10.0,39.0,3000000.0,1000000.0,287825.0,95.227787,696.0,11.0,2.0,0.0,62754.0,62754.0,0.0,5.0,0.0,5.0,931763.0,2025.0,3.0,4.0,0.3333333333333333,0.09594166666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
793506.0,12.0,59.0,1500000.0,300000.0,62522.0,95.227787,823.0,1.0,4.0,0.0,433.0,433.0,0.0,0.0,0.0,1.0,923771.0,2025.0,2.0,5.0,0.2,0.041681333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1439080.0,11.0,60.0,5000000.0,3500000.0,112156.0,91.99794,815.0,3.0,4.0,0.0,3215.0,3215.0,0.0,0.0,0.0,2.0,991122.0,2025.0,4.0,0.0,0.7,0.0224312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3823214.0,10.0,43.0,18258000.0,4028000.0,342742.0,95.227787,880.0,12.0,2.0,0.0,424640.0,120655.0,0.0,9.0,0.0,0.0,13719347.0,2026.0,2.0,3.0,0.22061562054989595,0.018772154671924637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1611760.0,6.0,42.0,2500000.0,1600000.0,241383.0,95.227787,731.0,2.0,3.0,0.0,1600.0,1600.0,0.0,1.0,0.0,0.0,2005156.8118217797,2025.0,5.0,6.0,0.64,0.0965532,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2536836.0,9.0,53.0,3000000.0,1500000.0,237259.0,95.227787,771.0,5.0,9.0,0.0,84461.0,84461.0,0.0,3.0,0.0,0.0,1783333.0,2025.0,4.0,6.0,0.5,0.07908633333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2065746.0,18.0,67.0,3400000.0,408000.0,122030.0,95.227787,727.0,4.0,6.0,0.0,14926.0,14926.0,0.0,0.0,2.0,1.0,983368.0,2025.0,10.0,4.0,0.12,0.03589117647058823,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3394949.0,9.0,43.0,4872000.0,1424000.0,331642.0,95.227787,856.0,5.0,3.0,0.0,80637.0,80637.0,0.0,4.0,0.0,1.0,3568025.0,2026.0,2.0,4.0,0.2922824302134647,0.06807101806239738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2843659.0,9.0,42.0,3000000.0,2000000.0,269489.0,95.227787,825.0,5.0,2.0,0.0,9022.0,9022.0,0.0,3.0,0.0,0.0,2005156.8118217797,2025.0,6.0,6.0,0.6666666666666666,0.08982966666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1411796.0,11.0,41.0,6500000.0,2500000.0,111226.0,95.227787,850.0,7.0,5.0,0.0,87378.0,87378.0,0.0,6.0,0.0,1.0,9119911.0,2025.0,3.0,4.0,0.38461538461538464,0.017111692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1404000.0,10.0,37.0,3500000.0,2000000.0,129921.0,95.227787,774.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3447484.0,2025.0,2.0,6.0,0.5714285714285714,0.03712028571428572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1774891.0,10.0,63.0,3000000.0,1500000.0,150301.0,95.227787,943.0,6.0,1.0,0.0,20406.0,0.0,0.0,0.0,1.0,3.0,2005156.8118217797,2024.0,12.0,5.0,0.5,0.05010033333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
744115.0,9.0,37.0,2000000.0,1400000.0,69727.0,95.227787,735.0,5.0,5.0,0.0,8384.0,1057.0,0.0,0.0,0.0,2.0,2868897.0,2025.0,6.0,6.0,0.7,0.0348635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3846830.0,10.0,40.0,4824000.0,1638000.0,337499.0,95.227787,818.0,8.0,3.0,0.0,36056.0,36056.0,0.0,6.0,0.0,1.0,1084047.0,2025.0,11.0,2.0,0.33955223880597013,0.0699624792703151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1784658.0,7.0,64.0,3200000.0,2500000.0,210192.0,95.227787,922.0,8.0,0.0,0.0,25339.0,25339.0,0.0,5.0,0.0,0.0,2005156.8118217797,2024.0,12.0,2.0,0.78125,0.065685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1289400.0,6.0,61.0,1600000.0,700000.0,192463.0,95.227787,838.0,4.0,5.0,0.0,11505.0,11505.0,0.0,2.0,1.0,1.0,2700459.0,2025.0,4.0,5.0,0.4375,0.120289375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3081804.0,4.0,68.0,2980000.0,582000.0,631536.0,95.227787,848.0,6.0,2.0,0.0,30329.0,30329.0,0.0,4.0,0.0,0.0,992377.0,2025.0,12.0,2.0,0.1953020134228188,0.2119248322147651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
960000.0,6.0,62.0,3000000.0,1050000.0,142489.0,95.227787,856.0,8.0,1.0,0.0,42809.0,40976.0,0.0,6.0,0.0,2.0,2005156.8118217797,2025.0,1.0,3.0,0.35,0.047496333333333335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3278569.0,9.0,68.0,5000000.0,2000000.0,307951.0,95.227787,861.0,3.0,2.0,0.0,49.0,49.0,0.0,2.0,0.0,0.0,2005156.8118217797,2025.0,7.0,4.0,0.4,0.0615902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2000076.0,10.0,67.0,1500000.0,600000.0,170261.0,95.227787,882.0,3.0,1.0,0.0,917.0,917.0,0.0,3.0,0.0,0.0,1100000.0,2025.0,6.0,6.0,0.4,0.11350733333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
734400.0,6.0,62.0,2600000.0,450000.0,110397.0,95.227787,794.0,9.0,2.0,0.0,73820.0,73820.0,0.0,5.0,0.0,1.0,977131.0,2025.0,6.0,6.0,0.17307692307692307,0.042460384615384615,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1763880.0,6.0,56.0,4550000.0,2000000.0,262163.0,95.227787,712.0,9.0,6.0,0.0,37965.0,37965.0,0.0,4.0,0.0,2.0,3210392.0,2025.0,3.0,2.0,0.43956043956043955,0.05761824175824176,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1896000.0,12.0,57.0,3000000.0,800000.0,149205.0,95.227787,771.0,7.0,2.0,0.0,14163.0,13292.0,0.0,2.0,1.0,0.0,916148.0,2025.0,1.0,3.0,0.26666666666666666,0.049735,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
8830670.0,9.0,46.0,2800000.0,2300000.0,825498.0,95.227787,748.0,18.0,6.0,0.0,439467.0,439467.0,0.0,13.0,0.0,3.0,2005156.8118217797,2025.0,2.0,6.0,0.8214285714285714,0.29482071428571427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
2328000.0,12.0,42.0,16000000.0,12000000.0,182670.0,-13.193985,762.0,10.0,7.0,0.0,185912.0,185912.0,0.0,7.0,0.0,1.0,860936.0,2024.0,12.0,5.0,0.75,0.011416875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4659840.0,6.0,39.0,12000000.0,6000000.0,690914.0,95.227787,706.0,3.0,2.0,0.0,2407.0,2407.0,0.0,2.0,0.0,0.0,5615070.0,2025.0,1.0,3.0,0.5,0.057576166666666664,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
600000.0,6.0,43.0,3000000.0,2400000.0,88893.0,-5.102625,738.0,2.0,5.0,0.0,10910.0,10910.0,0.0,0.0,0.0,1.0,2005156.8118217797,2025.0,1.0,1.0,0.8,0.029631,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
1092960.0,8.0,40.0,1800000.0,500000.0,124065.0,95.227787,765.0,1.0,4.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,1196669.0,2025.0,3.0,0.0,0.2777777777777778,0.068925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2067540.0,6.0,54.0,4350000.0,1352000.0,312676.0,95.227787,748.0,10.0,3.0,0.0,54426.0,54426.0,0.0,6.0,0.0,1.0,1536363.0,2025.0,10.0,4.0,0.31080459770114943,0.07187954022988506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4152000.0,6.0,43.0,15000000.0,3000000.0,617282.0,95.227787,775.0,3.0,5.0,0.0,67818.0,67818.0,0.0,2.0,0.0,0.0,32724.0,2025.0,4.0,5.0,0.2,0.041152133333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2952000.0,6.0,42.0,5000000.0,1500000.0,438153.0,89.979287,749.0,7.0,4.0,0.0,14043.0,14043.0,0.0,2.0,0.0,2.0,30285.0,2024.0,12.0,0.0,0.3,0.0876306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2648520.0,8.0,55.0,7200000.0,3000000.0,300397.0,95.227787,748.0,3.0,5.0,0.0,23484.0,23484.0,0.0,2.0,0.0,1.0,7245404.0,2025.0,2.0,5.0,0.4166666666666667,0.041721805555555554,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1985520.0,6.0,55.0,2000000.0,800000.0,294702.0,95.227787,848.0,3.0,2.0,0.0,6667.0,6667.0,0.0,1.0,0.0,0.0,3879984.0,2024.0,12.0,0.0,0.4,0.147351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2340600.0,6.0,52.0,8000000.0,4000000.0,347040.0,95.227787,760.0,22.0,15.0,0.0,437035.0,437035.0,0.0,15.0,1.0,2.0,5885289.0,2025.0,8.0,4.0,0.5,0.04338,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
12480000.0,6.0,42.0,14000000.0,4000000.0,1853620.0,95.227787,708.0,5.0,5.0,0.0,39944.0,39944.0,0.0,3.0,0.0,0.0,908526.0,2025.0,2.0,6.0,0.2857142857142857,0.13240142857142856,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1604400.0,6.0,62.0,4000000.0,2000000.0,218705.0,95.227787,800.0,6.0,5.0,0.0,208519.0,208519.0,0.0,4.0,0.0,1.0,1565000.0,2025.0,2.0,6.0,0.5,0.05467625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
4973195.0,6.0,55.0,8000000.0,1500000.0,736876.0,58.597591,781.0,4.0,4.0,0.0,5674.0,5674.0,0.0,1.0,0.0,1.0,60569.0,2024.0,12.0,0.0,0.1875,0.0921095,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3565920.0,6.0,43.0,3000000.0,800000.0,531436.0,95.227787,880.0,7.0,3.0,0.0,53205.0,22799.0,0.0,7.0,0.0,0.0,2005156.8118217797,2025.0,4.0,6.0,0.26666666666666666,0.17714533333333332,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
10656000.0,6.0,61.0,8000000.0,3500000.0,1583786.0,95.227787,860.0,6.0,5.0,0.0,70494.0,70494.0,0.0,4.0,0.0,1.0,1016666.0,2025.0,3.0,3.0,0.4375,0.19797325,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
7620618.0,6.0,58.0,20000000.0,1000000.0,1131819.0,95.227787,845.0,5.0,6.0,0.0,22789.0,22789.0,0.0,4.0,0.0,0.0,1189017.0,2025.0,1.0,1.0,0.05,0.05659095,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
6480000.0,6.0,38.0,10000000.0,2000000.0,963064.0,95.227787,788.0,3.0,3.0,0.0,69588.0,69588.0,0.0,1.0,0.0,0.0,545426.0,2025.0,3.0,5.0,0.2,0.0963064,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3575998.0,6.0,48.0,6000000.0,1800000.0,531648.0,95.227787,774.0,8.0,5.0,0.0,25755.0,22857.0,0.0,5.0,0.0,1.0,963410.0,2025.0,4.0,6.0,0.3,0.088608,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1144800.0,6.0,49.0,2257000.0,1000000.0,170189.0,95.227787,827.0,4.0,2.0,0.0,4909.0,4909.0,0.0,1.0,0.0,1.0,2835797.0,2025.0,5.0,5.0,0.44306601683650865,0.07540496233938856,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1923600.0,8.0,41.0,2500000.0,1000000.0,217883.0,95.227787,803.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,2025.0,1.0,0.0,0.4,0.0871532,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
821208.0,2.0,39.0,4000000.0,1000000.0,323939.0,95.227787,777.0,8.0,7.0,0.0,53130.0,53130.0,0.0,4.0,0.0,2.0,939017.0,2025.0,5.0,4.0,0.25,0.08098475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1
3389690.0,6.0,60.0,8000000.0,1500000.0,503439.0,95.227787,846.0,5.0,1.0,0.0,42035.0,42035.0,0.0,4.0,0.0,0.0,878310.0,2025.0,2.0,0.0,0.1875,0.062929875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3513480.0,12.0,62.0,8000000.0,4000000.0,276351.0,95.227787,774.0,3.0,5.0,0.0,23628.0,23628.0,0.0,3.0,0.0,0.0,2005156.8118217797,2025.0,3.0,3.0,0.5,0.034543875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
4923840.0,6.0,46.0,3080000.0,2929000.0,744637.0,95.227787,815.0,6.0,3.0,0.0,123697.0,123697.0,0.0,1.0,3.0,1.0,1414200.0,2025.0,10.0,6.0,0.950974025974026,0.24176525974025975,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1848600.0,6.0,58.0,5000000.0,2000000.0,274568.0,95.227787,865.0,7.0,4.0,0.0,52913.0,52913.0,0.0,2.0,3.0,0.0,5011916.0,2025.0,3.0,6.0,0.4,0.0549136,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
878880.0,3.0,59.0,4000000.0,2000000.0,233237.0,95.227787,830.0,1.0,2.0,0.0,15000.0,15000.0,0.0,1.0,0.0,0.0,2005156.8118217797,2025.0,4.0,3.0,0.5,0.05830925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3042780.0,6.0,57.0,3000000.0,400000.0,451936.0,95.227787,826.0,1.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,931394.0,2025.0,3.0,0.0,0.13333333333333333,0.15064533333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2010000.0,6.0,54.0,6940000.0,628000.0,305643.0,95.227787,885.0,13.0,4.0,0.0,44899.0,44899.0,0.0,11.0,0.0,1.0,1447666.0,2025.0,11.0,3.0,0.0904899135446686,0.04404077809798271,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1498992.0,2.0,58.0,5000000.0,2000000.0,591562.0,95.227787,835.0,6.0,5.0,0.0,97723.0,97723.0,0.0,4.0,0.0,1.0,950105.0,2025.0,7.0,2.0,0.4,0.1183124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
1604400.0,2.0,53.0,5000000.0,2000000.0,633160.0,95.227787,844.0,4.0,3.0,0.0,76863.0,76863.0,0.0,1.0,1.0,1.0,954300.0,2025.0,7.0,4.0,0.4,0.126632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
4128000.0,6.0,35.0,6270000.0,2282000.0,625577.0,95.227787,843.0,6.0,4.0,0.0,54120.0,54120.0,0.0,3.0,0.0,1.0,984754.0,2025.0,10.0,4.0,0.3639553429027113,0.09977304625199362,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1604400.0,2.0,53.0,5000000.0,2000000.0,632882.0,95.227787,829.0,3.0,4.0,0.0,103.0,103.0,0.0,1.0,0.0,1.0,1200000.0,2025.0,5.0,5.0,0.4,0.1265764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1
1185660.0,2.0,46.0,5000000.0,2000000.0,467909.0,95.227787,844.0,4.0,8.0,0.0,81052.0,81052.0,0.0,1.0,0.0,1.0,958420.0,2025.0,6.0,3.0,0.4,0.0935818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
3753600.0,6.0,46.0,8000000.0,2500000.0,560315.0,95.227787,772.0,8.0,2.0,0.0,34194.0,34194.0,0.0,7.0,0.0,0.0,539277.0,2025.0,6.0,3.0,0.3125,0.070039375,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2076000.0,6.0,49.0,20000000.0,5000000.0,308537.0,95.227787,786.0,20.0,4.0,0.0,554106.0,554106.0,0.0,11.0,1.0,2.0,2141333.0,2025.0,3.0,0.0,0.25,0.01542685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
3335808.0,6.0,46.0,10000000.0,2000000.0,495458.0,95.227787,811.0,7.0,3.0,0.0,46271.0,46271.0,0.0,3.0,0.0,3.0,923771.0,2025.0,2.0,6.0,0.2,0.0495458,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1084187.0,2.0,50.0,4000000.0,1500000.0,427173.0,95.227787,725.0,9.0,5.0,0.0,261947.0,261947.0,0.2600019659884007,4.0,0.0,1.0,2005156.8118217797,2024.0,11.0,4.0,0.375,0.10679325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
473947.0,2.0,33.0,5000000.0,2000000.0,187039.0,86.830187,850.0,11.0,4.0,0.0,91926.0,91926.0,0.0,6.0,0.0,1.0,33334.0,2025.0,6.0,5.0,0.4,0.0374078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
2224999.0,6.0,53.0,2500000.0,0.0,333224.0,95.227787,782.0,8.0,7.0,0.0,112847.0,83349.0,0.0,6.0,0.0,1.0,2005156.8118217797,2025.0,7.0,1.0,0.0,0.1332896,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
14400000.0,12.0,66.0,10000000.0,3700000.0,1131327.0,95.227787,836.0,4.0,4.0,0.0,131203.0,131203.0,0.0,2.0,0.0,0.0,926008.0,2025.0,2.0,6.0,0.37,0.1131327,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3048865.0,11.0,47.0,3400000.0,1400000.0,237887.0,95.227787,809.0,2.0,1.0,0.0,39930.0,39930.0,0.0,0.0,0.0,1.0,918689.0,2025.0,5.0,6.0,0.4117647058823529,0.06996676470588235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
4532400.0,36.0,63.0,2575000.0,34000.0,171015.0,95.227787,819.0,3.0,1.0,0.0,627.0,627.0,0.0,2.0,1.0,0.0,2891942.0,2026.0,1.0,4.0,0.01320388349514563,0.0664135922330097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3010680.0,12.0,59.0,2600000.0,500000.0,209075.0,95.227787,766.0,6.0,4.0,0.0,11492.0,11492.0,0.0,1.0,1.0,2.0,1052440.0,2025.0,1.0,3.0,0.19230769230769232,0.08041346153846154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
2747880.0,10.0,40.0,5000000.0,1000000.0,255619.0,95.227787,828.0,7.0,3.0,0.0,45450.0,45450.0,0.0,6.0,0.0,0.0,1472727.0,2025.0,5.0,4.0,0.2,0.0511238,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
1109160.0,2.0,40.0,5000000.0,2000000.0,437526.0,95.227787,786.0,8.0,5.0,0.0,29550.0,29550.0,0.0,2.0,0.0,2.0,949181.0,2025.0,5.0,3.0,0.4,0.0875052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
